PC1,PC2
-0.5937501021461143,0.05940700675378208
-0.6233399925241884,-0.004809095230891347
5.23699674224853,-1.0090317048849016
4.404556829282039,-0.8186029257989009
2.829330795328798,-0.5901169736408126
2.3918095800249715,-0.500762727616555
1.180469018489389,-0.38903766716583954
0.6058022749424483,-0.3099330407769137
0.06216875664051491,-0.21514205574235792
-0.3883650859263995,-0.07329199477091242
-0.5716582517975795,-0.033386932087721116
-1.2249093329012084,-0.1174784149577929
