PC1,PC2,Cluster
-1.0403422243029683,0.0059905594049611,0
-1.2381108681691624,-0.0841615208606737,0
-1.3427798363003371,-0.127254525189419,0
-1.3853823539414991,-0.1389748122269045,0
-1.2129776062442037,-0.0428150093178247,0
-1.3842847816457775,-0.1323851014577031,0
-1.1077749353577395,0.0092003508783006,0
-1.2235704603718498,-0.0435147563146643,0
4.781514305011095,-1.0029711074893382,1
3.462558729562163,-0.8221680896534043,1
2.2056696046032434,-0.6099923545262109,0
1.980372995295631,-0.5315115865225499,0
2.396758174695492,-0.3649732640406727,0
1.0742973394429718,-0.3684894531196648,0
0.9110671806253724,-0.2586359678247441,0
-0.2952654101913803,-0.0262329188340227,0
-0.9319986042283332,0.0214989902636433,0
-1.0784145960825535,-0.1115301579001145,0
-1.1103033152456765,-0.0490006597482173,0
-1.0929693232858446,-0.0311901748998793,0
-1.2523979424031528,-0.1117235081164493,0
-1.2019007843092957,-0.0763847192170451,0
-1.3376029776854768,-0.1351640821914203,0
-1.320268985725645,-0.1173535973430823,0
-0.2391028218509601,0.0935130860788494,0
-1.2652454074502255,-0.012112295370321,0
-1.4371297582421183,-0.1418121606459622,0
-1.2545976589939778,-0.0703466774446029,0
4.388098318263673,-0.9655377928025152,1
3.873995314291504,-0.7914192307474095,1
2.298769280338262,-0.5629332785893213,0
2.57300096077618,-0.5273225642827815,0
1.3616603992405965,-0.4155975038320659,0
0.6678687254324613,-0.2785603234856539,0
0.3624850676529179,-0.2996344463660705,0
-0.4504315364164123,-0.1046647120621722,0
-0.2953247862396904,-0.0111214437981462,0
-0.6872974381201802,-0.0222178724503668,0
-1.172369765735689,-0.0803733770394771,0
-1.1555215497680895,-0.0629829850029053,0
-1.2291572926542582,-0.0903896306860207,0
-1.3027930355404265,-0.1177962763691361,0
-0.9910174482234302,-0.0094624332518806,0
-1.356964845577744,-0.1255504917984772,0
-1.306467687483887,-0.090211702899073,0
0.117745092592346,0.0384272206100493,0
